Q317,Q353,Q246,Q288,Q466,Q184,Q26,Q455,Q84,Q213,Q256,Q47,Q137,Q130,Q478,Q41,Q444,Q80,Q219,Q15,Q39,Q1,Q472,Q412,Q170,Q117,Q22,Q86,Q448,Q312,Q55,Q162,Q409,Q91,Q269,Q18,Q71,Q442,Q365,Q369,Q445,Q214,Q351,Q319,Q433,Q337,Q453,Q457,Q79,Q32,Q493,Q200,Q46,Q231,Q328,Q129,Q372,Q20,Q451,Q452,Q465,Q295,Q384,Q76,Q136,Q423,Q441,Q496,Q92,Q221,Q343,Q14,Q350,Q180,Q279,Q99,Q128,Q172,Q254,Q488,Q106,Q108,Q60,Q164,Q464,Q436,Q320,Q418,Q253,Q202,Q229,Q177,Q73,Q152,Q64,Q143,Q171,Q154,Q396,Q334,Q341,Q401,Q225,Q124,Q383,Q303,Q265,Q285,Q283,Q313,Q408,Q284,Q310,Q52,Q37,Q98,Q167,Q244,Q29,Q121,Q263,Q127,Q339,Q483,Q48,Q325,Q299,Q16,Q450,Q382,Q207,Q251,Q223,Q33,Q101,Q447,Q3,Q149,Q218,Q489,Q148,Q327,Q473,Q134,Q275,Q25,Q368,Q388,Q414,Q357,Q332,Q356,Q45,Q404,Q462,Q463,Q305,Q179,Q403,Q178,Q210,Q138,Q34,Q17,Q407,Q426,Q355,Q103,Q243,Q0,Q140,Q227,Q446,Q480,Q429,Q392,Q461,Q371,Q380,Q476,Q131,Q176,Q390,Q239,Q467,Q359,Q298,Q226,Q249,Q120,Q195,Q323,Q282,Q281,Q439,Q306,Q208,Q456,Q484,Q78,Q97,Q237,Q460,Q421,Q393,Q142,Q411,Q190,Q391,Q11,Q233,Q315,Q287,Q66,Q74,Q118,Q274,Q422,Q27,Q89,Q316,Q398,Q166,Q212,Q30,Q264,Q370,Q308,Q50,Q175,Q67,Q133,Q419,Q468,Q198,Q201,Q257,Q54,Q59,Q151,Q340,Q155,Q338,Q36,Q471,Q163,Q23,Q6,Q19,Q107,Q354,Q438,Q141,Q492,Q376,Q399,Q95,Q235,Q182,Q385,Q300,Q112,Q379,Q83,Q410,Q232,Q314,Q420,Q115,Q111,Q266,Q236,Q5,Q193,Q470,Q49,Q90,Q387,Q293,Q345,Q427,Q203,Q161,Q125,Q292,Q304,Q241,Q31,Q487,Q123,Q126,Q204,Q196,Q96,Q286,Q82,Q344,Q375,Q405,Q434,Q61,Q199,Q248,Q114,Q280,Q497,Q301,Q234,Q290,Q324,Q482,Q363,Q358,Q477,Q459,Q145,Q24,Q168,Q273,Q159,Q402,Q486,Q268,Q230,Q449,Q57,Q432,Q361,Q498,Q8,Q437,Q100,Q132,Q395,Q156,Q406,Q187,Q173,Q335,Q217,Q272,Q216,Q44,Q7,Q116,Q435,Q294,Q425,Q443,Q475,Q220,Q276,Q261,Q88,Q68,Q147,Q260,Q191,Q70,Q119,Q255,Q499,Q259,Q21,Q183,Q240,Q291,Q13,Q415,Q485,Q247,Q329,Q122,Q352,Q53,Q206,Q224,Q364,Q296,Q40,Q242,Q197,Q238,Q330,Q289,Q397,Q491,Q65,Q326,Q189,Q413,Q150,Q188,Q333,Q228,Q374,Q192,Q331,Q262,Q185,Q69,Q307,Q169,Q63,Q222,Q360,Q342,Q347,Q458,Q252,Q186,Q144,Q494,Q113,Q336,Q2,Q157,Q302,Q381,Q394,Q417,Q454,Q431,Q43,Q490,Q245,Q270,Q362,Q38,Q146,Q87,Q42,Q174,Q209,Q428,Q153,Q94,Q135,Q75,Q378,Q424,Q479,Q481,Q62,Q104,Q495,Q250,Q271,Q109,Q267,Q9,Q85,Q12,Q81,Q309,Q440,Q416,Q258,Q373,Q430,Q349,Q346,Q389,Q165,Q158,Q105,Q56,Q72,Q93,Q400,Q181,Q377,Q205,Q35,Q139,Q348,Q321,Q469,Q110,Q215,Q277,Q160,Q322,Q311,Q58,Q51,Q318,Q102,Q278,Q474,Q211,Q4,Q297,Q77,Q194,Q367,Q366,Q10,Q386,Q28
user1971493863,31,80,35,88,,72,,,49,25,66,99,90,,,,41,35,,70,,,,98,65,92,78,82,15,85,,7,,,,4,49,72,34,,,,94,,98,64,88,88,47,92,,97,28,50,,13,,66,95,52,,88,27,85,51,21,41,16,86,49,,,,,0,47,,6,,,21,75,,99,,76,76,,8,,77,10,43,,,97,22,,52,,,92,15,62,6,,64,,85,,,76,,95,29,,98,,32,85,,,87,,56,40,34,,,39,,79,,,,67,77,15,78,88,,,,,100,24,94,,38,,42,52,37,52,0,0,42,,24,16,52,23,,29,,74,44,36,65,77,42,20,,,,,95,,,16,6,,,2,60,,14,35,47,15,32,,,78,34,86,,56,,12,30,31,54,0,33,,97,45,39,1,67,29,78,16,59,73,11,,87,30,,9,,,59,96,,80,,,,,45,,,53,54,,,4,,,,89,82,3,32,,45,51,72,32,,16,14,,75,38,77,,75,,,46,,,74,0,10,2,,55,56,95,0,80,88,,82,,,,,78,83,,,43,58,2,,23,75,,13,67,14,12,,13,12,95,,42,,98,,,92,96,82,39,72,11,10,,33,93,15,,,,73,68,,,,48,,60,49,30,1,66,,16,,62,39,,,38,,93,25,62,35,90,58,62,78,,46,59,49,53,15,,51,,,93,92,73,0,,98,26,21,22,43,,74,75,91,,61,,7,97,,,66,9,40,19,,38,,72,73,43,,,90,59,92,51,76,83,,,,68,,67,39,49,,3,,10,40,44,80,,26,92,0,,,69,,30,85,,,,20,57,90,100,25,,85,,,47,80,100,,28,,29,25,,,60,30,52,6,42,36,,80,95,35,4,,85,,,65,,52,,71,27,9,82,5,52,35,78,39,15,,33,,,,,30,8,,20,,34,19,93,5,77,81,89,88,,41,0,70,80
user3791062671,55,86,1,34,22,34,,18,32,37,,29,68,20,11,21,44,19,27,52,44,52,,,,,76,90,,38,,,78,,29,,54,66,,5,,92,91,23,,59,,,,,53,,7,46,26,,56,34,57,32,82,68,74,26,,99,,,,55,45,87,40,81,36,6,,,74,73,,65,36,,47,40,25,10,25,45,,52,85,64,39,89,58,10,22,,,76,38,,5,,,5,13,61,60,46,87,,2,,75,,45,0,,83,44,,,51,,19,22,35,,13,,75,,,55,17,70,82,,12,67,,,,55,58,20,47,89,,,51,,,19,60,43,39,,,6,46,98,51,100,27,,,37,,81,31,,85,25,55,,5,,49,,86,51,65,22,21,43,75,88,,44,,0,56,,8,,,58,,70,,7,8,72,77,84,,16,,,88,,27,21,,21,68,47,11,67,31,100,21,40,,,22,44,,61,20,64,60,36,24,64,91,,,66,59,46,,,4,,34,40,70,37,100,,48,,50,95,,60,54,48,49,50,,,72,80,16,54,,,,87,2,13,55,69,,17,26,11,77,33,,,73,45,66,49,,,72,,76,,,,,59,26,,60,39,54,45,,86,80,67,86,,6,65,,17,,84,,54,75,55,69,,,76,,31,,,38,51,53,48,23,50,87,78,100,,96,5,77,6,,1,25,30,,7,65,,5,84,,,98,80,32,,,56,97,20,25,83,20,94,4,94,,,23,95,27,,63,69,,,78,0,36,,,10,79,66,4,39,,14,,,,59,,29,80,,96,,31,19,,97,24,10,59,89,,74,93,42,3,81,42,86,42,78,,63,85,65,79,,33,31,,8,51,81,34,84,68,,49,9,30,,94,47,,,,49,29,,4,,51,59,82,18,90,,5,,,12,38,39,40,,,74,26,41,,,,,32,64,83,,,55,,63,51,19,,100,66,96,73,88,,69,70,18,,27,,29,54,,0
user3386261310,,96,9,,21,,88,57,,42,,41,76,74,,29,75,99,,59,32,41,42,0,85,,,56,33,36,38,,21,97,64,17,,25,,91,67,,21,24,19,46,38,,82,66,,,72,66,,23,,37,95,69,86,,39,33,88,8,88,22,95,,37,80,,,,19,,26,,77,,65,8,48,87,,41,,31,91,77,,100,89,100,62,9,75,79,,22,39,44,75,94,10,,,10,14,41,,,37,74,68,,81,17,23,66,,35,68,24,,,50,41,23,4,,65,22,41,35,,,40,44,20,96,97,24,,,92,,26,26,,81,44,,,62,21,96,,,78,79,30,68,,50,30,36,,,4,,,4,60,18,,63,41,33,,62,62,,29,3,22,36,,,35,49,36,,57,53,75,21,45,,,95,,67,52,20,,,96,53,,,17,,59,13,58,,69,59,17,79,,,5,40,,,,29,6,68,85,97,41,54,,98,21,7,,73,23,,21,75,45,51,52,26,22,70,37,95,,1,,94,,85,,,6,61,9,,82,,,,36,49,97,,,54,,55,,61,15,5,24,62,97,74,95,,32,5,40,22,79,75,,20,91,,47,,,,75,54,14,,98,49,,33,84,35,36,60,,,,,81,36,47,,,38,,,68,,57,65,85,,48,52,12,,,,3,53,2,38,,87,,,,52,,35,8,32,43,97,43,18,91,47,4,,,64,30,18,29,55,20,,,,,8,8,100,55,,66,95,86,20,11,,,3,97,42,84,,,65,100,90,59,71,,20,,,99,,14,,84,19,,12,,,74,85,97,55,29,37,1,38,30,40,,83,70,,14,,99,,12,33,40,,89,,,76,,35,45,78,,27,,57,49,98,82,,48,,,,,77,10,,,,5,,39,39,,42,50,,,61,74,61,21,67,,66,,88,,86,83,53,38,8,82,,,,70,93,27,,66,12,18,50,20,,76,,82,,34,72
user2548048476,28,53,,,8,64,87,,,75,,,40,15,97,2,3,36,45,,49,,94,11,21,62,,94,11,54,,26,,,48,,37,43,24,1,10,63,,,49,,97,,49,,72,,5,49,,50,60,22,39,69,57,37,4,33,,95,86,,29,100,,62,30,85,13,,2,33,63,,68,7,83,,,,,49,95,39,92,,4,,51,77,54,19,,2,26,,91,51,10,70,,21,,82,84,94,93,30,71,89,,54,,,15,63,,,54,89,36,66,77,38,53,4,,,,81,48,48,,,,66,,89,68,,7,59,36,58,75,100,43,,10,93,,,30,91,8,,35,41,38,91,77,,27,81,1,,,,95,51,56,65,,31,38,32,,25,47,,,64,78,24,,91,,49,72,85,86,74,84,,,,49,,,52,,48,4,74,81,78,,95,85,4,,,55,,73,,,47,81,20,,15,43,,77,34,13,,61,,7,27,84,52,80,97,91,64,,65,,98,,,69,34,100,83,85,14,22,,61,,60,,61,,98,98,45,,92,,74,,,,6,,,31,,5,,57,46,,,,,18,,,75,,36,29,21,,74,76,,64,96,,32,42,38,72,49,10,,92,,37,,63,21,30,30,,41,99,90,15,,37,,44,63,49,65,64,45,41,92,,92,64,73,12,,,42,73,,25,89,48,90,6,70,92,54,,27,,38,73,89,,25,59,,12,,,9,12,93,86,,,,59,68,,,,100,,87,24,,30,12,43,86,42,28,90,,13,44,41,30,64,,,,,,93,91,44,3,,72,21,25,,,30,,86,,,,75,100,89,82,59,20,,81,,,,69,31,66,44,88,18,20,,,50,,30,68,,34,59,59,0,4,14,56,95,28,70,,,,67,,8,35,52,5,,67,,,,,3,90,,26,,24,,,,74,94,6,100,76,13,47,,,92,34,29,28,68,45,78,,19,61,14,,6,,64,90,4
user2017872496,79,31,,23,90,3,90,70,98,82,98,84,,61,,7,,34,92,72,68,59,,80,89,81,82,48,23,34,77,56,2,23,36,24,80,27,5,87,74,3,73,23,51,54,77,86,36,66,95,69,33,99,21,,9,,,,,69,22,,,57,,,,71,,,90,5,23,,81,98,23,,,,34,,52,,34,24,92,7,,,100,,,10,17,92,43,29,17,,0,39,,,,26,100,48,,60,91,59,96,48,1,54,,44,92,49,61,70,10,46,41,78,39,,63,93,1,34,100,44,54,39,97,81,28,,86,32,,97,,19,16,63,68,57,,88,19,,19,,6,,,77,16,43,24,50,51,,,,,83,,59,26,,30,24,32,,,94,,52,17,64,14,,,63,89,88,32,30,49,43,,3,86,96,,,20,52,78,,78,,76,,66,,95,96,12,26,,33,,6,14,6,67,20,92,26,56,52,,25,90,,,93,,91,93,46,,41,5,,13,,,64,62,,,,,8,,72,,10,84,70,,79,50,,13,78,,,14,26,30,,86,,,,51,,,,92,42,17,,89,56,26,41,,75,50,,75,,31,6,35,,20,,,85,52,30,,,,72,,45,,97,78,52,47,,18,31,0,46,53,,45,,43,,56,38,6,62,89,,,,28,70,53,19,92,47,,,72,,56,23,,1,16,73,40,,10,68,84,72,36,6,84,21,,6,,,40,89,84,66,50,48,73,,76,11,67,65,,26,,,97,60,36,60,64,52,72,86,50,,,,100,59,69,70,65,,18,40,27,80,,44,,,9,7,12,,90,86,76,,51,34,70,85,,,92,,25,13,,87,88,89,18,75,,,87,94,90,38,48,,47,,86,15,65,,6,,89,,84,88,53,,57,28,4,46,36,34,,,73,70,25,71,,61,62,,,27,,55,84,25,26,7,90,,24,,39,,22,7,,88,86,,93,74,,,10,,47,,55,,,76,18,
user865287221,0,79,,,35,7,,98,,,,31,79,,39,43,,29,,,,42,51,83,33,77,37,21,,,68,48,,25,3,82,74,43,92,,8,23,55,,,61,79,52,38,74,77,,58,,,72,61,35,55,22,3,7,,,,,79,,15,40,,39,57,1,28,,,76,,68,,,31,74,43,,35,93,,67,48,44,80,,5,57,,,72,81,49,,49,,,,,7,31,9,69,92,53,34,4,75,30,,69,91,93,48,,91,,47,,0,74,,,,11,33,8,57,21,97,99,40,5,23,72,47,,,,14,34,4,90,61,70,24,13,,,89,53,64,58,91,1,0,88,66,,54,64,50,,,6,1,72,,41,24,72,50,80,,53,48,,28,,30,19,11,52,61,52,93,90,72,77,44,10,,42,,0,3,84,85,90,,87,94,18,56,22,55,37,3,,7,0,40,,26,39,93,92,,38,,13,99,,78,45,23,34,7,63,49,,,,23,17,,7,59,23,,,43,41,42,,,20,99,,85,21,,98,,29,10,,,58,,,98,31,6,45,,36,,91,,,70,77,15,77,44,,70,,18,78,,91,48,57,,92,67,,,72,,88,,45,47,,30,61,,,37,9,32,22,17,93,89,94,,,82,,1,36,26,92,38,,,5,45,,51,60,89,,,15,,92,,69,78,29,69,13,,90,17,,34,10,,60,,18,36,90,37,54,29,,85,,35,80,66,24,24,,,89,,,,91,,12,78,98,,,,,,8,86,,90,5,58,,77,,16,97,59,50,69,84,85,,26,,,,79,45,61,79,39,27,,85,,98,,,47,72,,71,68,42,45,68,11,,,99,,55,,42,19,64,84,91,52,,,95,80,13,,38,51,6,,0,81,100,,,69,,85,39,94,18,42,10,44,11,58,57,,30,94,,70,54,23,76,85,72,94,12,10,,,,70,55,74,,,3,9,,93,94,7,68,1,,10,82,17,53,35
user2107633230,,75,,3,32,53,,62,,49,15,28,,,23,,44,78,87,20,32,,60,,,66,51,37,85,79,76,,3,48,74,62,38,84,,60,,34,95,78,59,,47,,4,76,26,,,78,55,39,62,,,58,58,,,63,,16,32,74,,25,,,81,35,,59,3,,40,78,,85,25,,40,32,,,,59,17,,93,26,47,,42,72,69,38,15,37,13,,38,9,21,3,88,31,4,,86,42,,91,81,3,54,,51,26,,69,33,50,5,41,93,57,11,74,6,72,,87,100,,,60,23,,,,85,14,,10,81,,,84,,40,,,47,47,,73,62,46,16,61,79,92,,,71,31,62,,79,77,,28,,,18,,,16,20,67,,,,45,35,88,60,58,,,,,62,71,43,,74,,,87,0,,,23,17,,58,33,42,43,,86,100,,93,,30,16,,78,16,45,3,76,89,17,44,46,,19,91,81,,45,,,62,56,72,,79,,41,,47,91,,,82,12,,31,31,,31,53,51,72,95,11,3,22,11,,74,54,50,67,67,91,38,,20,63,78,67,66,,3,,72,12,,94,3,37,64,86,,,35,60,35,30,34,90,,60,,14,0,,,31,34,1,80,,71,57,,16,86,,74,,13,32,100,71,30,87,3,12,54,69,,,45,14,84,,,40,,91,,,,95,60,94,,16,59,95,48,41,,,33,81,38,,,,26,,44,,,12,20,30,16,10,96,,,61,95,37,69,,95,,,,76,35,49,12,46,,,30,65,72,72,,,,6,81,,59,,29,4,41,95,75,,20,22,83,78,,,92,,19,70,48,54,80,52,59,53,95,,,67,59,,42,,28,,18,38,3,19,33,,,14,50,,100,,52,77,36,41,5,,73,48,,,96,61,86,84,28,39,57,69,22,,,50,95,59,48,72,95,22,,22,,50,,20,80,92,,23,62,58,95,15,23,69,76,63,19,78,,0,44,12,13,10,82
user1088170822,87,,78,14,21,65,,29,,,,66,48,73,,26,,9,31,89,,18,,72,18,99,86,63,27,82,12,74,78,,,0,28,52,,,61,24,21,3,,62,55,66,36,13,,82,35,14,41,75,34,98,,97,75,,36,5,42,61,58,57,29,,36,26,,73,,31,31,73,49,,,17,18,63,28,,96,79,38,51,79,54,15,,84,9,1,39,65,33,38,36,55,1,38,43,,16,31,17,50,84,,78,43,8,71,78,44,64,43,75,69,39,94,75,24,,,13,,,70,53,89,9,69,50,85,49,,,,22,,,66,13,13,,,78,24,,93,24,53,8,25,59,83,6,89,,0,77,13,,,,3,54,82,,98,49,31,,43,,75,,,39,16,,58,50,30,70,80,,85,91,100,,32,21,,96,73,3,33,,72,83,,90,13,36,80,1,,51,69,,23,,19,13,10,25,88,55,89,,76,63,78,,,,,26,15,,,11,70,78,22,,,39,71,55,37,46,44,,,,68,,,95,,,,10,9,,55,86,42,14,47,,,,41,12,11,85,83,,40,100,48,,70,,46,,92,22,,60,,,69,63,56,72,24,88,,29,96,,34,,,64,,39,66,35,19,83,41,27,89,,87,67,56,,,56,11,27,,40,15,17,51,,,83,,,,,,34,,36,94,47,80,20,44,,67,,47,65,,98,12,,6,,2,100,53,80,0,60,,61,35,,21,67,35,29,39,47,,2,,100,20,,,45,91,99,31,73,85,92,5,,31,34,88,,,58,92,,31,25,80,93,9,,65,38,,,84,,,34,,62,66,26,17,83,,64,59,90,,,,33,,,,30,93,1,70,,49,85,46,33,84,,94,,,68,88,59,,91,,68,,81,,,,36,80,19,77,,72,,7,98,31,,,79,,10,85,61,32,32,94,65,,,73,30,14,96,16,86,44,17,99,54,71,25,71,64,83,,98,59,,59,60,100,46,,,34
user448898707,,38,,5,,,87,,85,66,34,44,59,,,69,,,8,,,,41,73,,,,72,81,2,16,87,,54,49,,42,74,16,77,20,100,55,,,,38,66,6,99,,63,42,,91,0,6,64,27,39,60,97,,18,43,53,78,,99,,96,,,51,42,30,,,39,,,70,3,,,,,,,50,,71,74,,77,,64,59,,96,93,,30,63,0,,,87,95,,100,97,,76,74,38,18,28,23,0,81,50,42,100,55,53,52,46,11,,,86,68,38,66,,90,89,79,68,53,,49,17,56,59,,,64,,,14,,0,,16,31,61,98,54,72,60,27,19,,19,7,43,,,87,,63,,14,26,9,,97,26,14,,87,,45,84,,,45,3,8,23,77,61,,92,34,89,,,84,60,,3,,,74,,78,88,54,8,33,27,,100,87,80,37,,73,14,,,56,6,84,,30,94,54,92,,4,88,,,42,81,,,77,,,,6,,67,17,18,12,41,61,71,65,78,7,22,,28,62,,82,77,80,52,71,89,,,73,70,,58,55,58,74,,,7,49,19,38,,,,,7,84,91,,54,,41,,99,11,18,56,35,,,88,79,13,43,,46,15,68,,41,8,47,93,,,5,89,65,51,64,,,1,70,87,28,,,43,,88,66,,,,31,,,50,,54,50,19,,,59,56,,28,86,78,45,32,74,88,3,,,,,,98,11,,86,27,,,100,42,5,97,,87,7,81,61,,,24,39,79,12,,,39,10,,35,19,46,,64,,42,11,61,76,64,,30,13,100,15,,84,13,,76,,34,49,85,15,12,,0,,72,82,82,,,67,,80,18,,52,52,75,4,28,34,,84,,40,92,84,,10,40,20,,94,74,73,99,,30,,86,6,7,8,22,71,31,,,51,81,31,50,0,,84,15,,,,95,,100,23,,67,51,27,,,70,,16,95,45,83,15,,88,90,32,39,89,83,,31
user222093011,5,83,63,15,99,100,72,60,69,87,73,47,,21,32,85,,84,75,,13,,,65,54,93,12,6,7,,83,54,22,87,59,,82,47,,,89,50,32,,60,,30,57,38,,,31,31,,99,80,,68,46,41,58,,82,,,4,49,,,40,,16,42,25,8,,,27,4,22,76,36,21,83,,54,,,18,,67,,,94,12,89,,22,93,36,,77,95,13,42,,85,63,3,77,66,,100,65,67,41,29,95,,,52,94,60,18,93,,3,,92,,76,11,78,,45,85,15,,,88,99,68,84,,50,,52,,,66,29,,,3,,69,,76,90,99,,27,67,,41,,,,50,78,92,50,,12,90,71,76,,54,7,,,54,6,57,54,81,3,57,80,42,66,71,,37,30,29,,,77,98,29,98,100,59,21,10,,,,94,95,67,18,37,34,47,19,,50,88,35,80,39,5,93,66,26,16,38,,21,69,92,,50,20,,66,74,,9,2,61,74,82,,,,25,24,85,77,13,100,,46,22,7,75,13,94,32,47,,41,3,5,,,,27,,,,,,,80,93,97,15,87,13,98,,,11,,63,,63,80,18,28,51,95,20,30,,1,46,,,51,,71,23,65,,52,4,,20,59,14,3,,,97,,,,74,52,3,54,63,,55,39,25,22,7,,4,100,,87,61,73,53,25,42,64,69,47,,,,,95,96,,,32,,76,61,92,,22,47,19,,76,,,8,11,,28,,,7,,,55,,30,,,75,,8,29,70,,13,76,,19,,,68,52,38,,,95,13,85,90,11,,62,,6,60,,88,40,59,37,74,23,79,20,88,0,,55,4,94,,,56,7,,,39,,34,,92,,9,62,,31,96,,,,,91,,15,21,15,36,95,89,60,93,67,87,,77,74,27,,,68,77,50,38,,72,,56,,54,,29,,,27,,12,34,,49,57,22,,58,,83,83,,91,86,56,60,98,,72,71,4
user132695049,14,,81,22,,34,51,,92,10,48,,,88,34,,86,10,59,,,,,69,34,,61,,,,,50,,7,35,,70,68,,,92,88,,,84,,75,11,53,89,,98,,97,,,93,95,48,,,,53,,18,,46,83,,73,40,14,35,94,8,66,89,,91,93,44,96,70,,82,,18,,24,,,43,34,51,,58,82,2,21,,,,63,76,95,,,90,,29,,,99,68,5,7,83,61,69,,7,13,58,66,,26,1,,,,93,,7,27,93,,,44,99,56,21,9,,98,97,21,,39,62,8,,,,,41,0,81,72,87,24,,22,99,44,,,40,,100,19,87,,2,59,91,35,,,32,50,97,91,,34,,16,30,46,,25,,43,73,,75,44,60,15,31,84,,,68,69,,9,8,63,76,,31,,,75,,,27,,72,56,46,85,,33,,49,,,82,67,32,,,6,66,35,,95,51,,63,17,15,25,,36,,12,,,92,46,63,,51,54,15,,,,15,3,,20,,92,95,20,,22,,10,76,71,,60,,98,55,21,98,74,74,23,74,,18,34,38,,,,,28,77,,7,5,36,51,31,33,,11,92,15,46,,,,,,38,,,,40,52,66,,36,43,62,60,,,,,36,30,,97,35,,18,57,,51,25,,76,94,56,1,,83,79,32,20,70,1,21,,32,34,88,11,44,76,70,29,23,66,,100,16,50,71,61,,60,77,,,,53,,26,,53,,96,62,,97,28,56,97,7,43,47,,,,,41,23,78,,,26,,67,,56,,,,,,6,77,,35,94,,89,,,,53,97,,,45,59,,7,86,14,,99,94,22,,98,50,81,80,,86,23,25,,2,,,63,26,51,1,50,86,61,,96,49,,37,80,36,89,45,46,67,,93,14,90,29,29,,,,21,98,26,45,0,11,61,1,,14,40,,,37,57,,,,33,,48,,,8,,
user3017022850,56,92,,13,54,50,36,,,,,,,35,,43,42,67,84,6,63,51,77,,17,44,28,,44,3,61,34,44,,0,79,,,,,,,85,74,44,98,51,,91,70,,75,77,71,,56,21,,45,25,,96,,36,,49,,54,70,,92,6,63,,,55,79,29,39,24,42,32,69,47,74,100,,,88,60,46,72,45,,,48,9,100,47,51,66,,17,86,,30,47,,38,91,94,48,,,62,45,9,8,1,66,0,,70,80,40,,22,84,,20,,,,,62,12,49,,,21,27,68,,,28,,60,,100,4,69,12,77,52,55,92,8,72,77,24,,99,,62,33,28,73,42,42,78,,23,,97,99,,,34,96,61,6,42,,,,45,92,2,5,,,,80,14,83,,34,81,,40,64,49,35,90,56,,95,,5,37,61,58,87,88,41,,64,79,,,33,,,,,,54,,41,30,97,,,38,99,75,61,,,63,89,57,24,84,73,60,54,81,22,,83,98,,48,,77,,14,62,69,32,,80,,46,,,56,12,78,,,100,,61,,10,,62,68,,61,18,,19,3,26,,7,85,,,,,97,,,97,,21,44,26,,18,,37,25,,,49,41,,87,,,70,89,55,,100,10,44,93,75,44,,1,,23,13,,26,,34,50,53,90,96,65,25,,97,,4,,,41,,32,,,,30,3,,80,,,57,29,19,,48,41,,,85,76,,100,,17,86,40,20,39,11,40,96,,,35,,80,64,92,,72,72,67,62,66,100,,75,43,65,71,55,33,40,62,27,46,91,32,70,2,4,,68,,0,,,,20,57,15,93,24,4,62,21,57,,48,51,80,51,,34,74,,24,29,89,54,,80,52,96,,,17,,64,10,38,,,5,,64,47,93,37,94,23,59,,34,,,59,71,99,,,30,30,44,,91,,,98,0,77,,36,95,5,41,63,42,95,73,28,,,,99,,7,4,38,94,5,14
user2902391110,76,,,5,16,76,16,27,71,35,,88,75,81,84,,72,17,91,,100,6,,,78,65,18,46,99,6,63,,3,,85,16,24,46,,37,70,,16,11,49,76,37,57,23,58,,70,,64,5,64,,,88,49,85,58,,76,39,38,,46,48,82,13,45,,36,99,44,,0,22,,,,,,86,,3,,72,83,17,,34,,,88,33,,71,20,,61,,42,23,27,35,53,,25,18,45,,,,,74,,6,68,47,,91,51,,,,,,,88,,87,73,,,,41,,95,36,,,,,35,22,49,30,,86,48,25,93,44,40,,,68,29,30,54,,,67,,,,,17,40,94,,,57,30,89,,,87,4,23,73,,,80,,69,27,,53,78,,,,6,33,35,,,61,75,,52,,,27,91,64,29,,35,,47,,,,31,33,,,,69,60,31,29,85,54,38,82,,,16,41,5,55,,41,,,17,67,,46,,86,78,78,86,31,54,76,,,63,,,,,,60,15,,3,5,,51,0,,,85,4,60,81,8,34,,63,65,66,,42,55,,,,58,3,97,,12,89,99,67,,77,,84,94,44,39,21,,,48,,87,,28,4,37,100,75,41,40,76,2,57,70,83,,,21,74,29,,,32,69,,,43,,1,3,80,,92,56,,95,,44,37,,,6,,3,,,,96,51,,12,83,80,30,7,62,,30,,79,,45,,,66,90,1,24,77,82,,,71,80,,,48,21,,44,57,73,,67,95,,76,43,98,44,71,,,,,92,77,,,84,30,50,16,,61,68,96,8,,39,,14,,,96,60,,84,28,,19,78,47,,100,43,15,,,37,,81,,,53,82,66,74,30,24,,,,90,83,78,,34,98,20,7,,83,,100,10,45,56,,,100,11,30,6,,16,6,75,67,17,,98,,,,69,70,42,77,53,,,,71,,29,85,,77,,31,,28,58,13
user268646754,70,,92,,29,,95,,55,6,,40,77,54,,,,50,81,23,44,50,89,,,,,87,75,2,8,83,46,23,66,94,90,23,,92,28,,69,70,49,,8,,73,,,44,78,95,,50,73,62,92,95,27,84,35,54,14,,53,49,,,98,87,,25,,74,,57,,,85,19,10,12,58,31,,16,,97,43,62,99,,7,,18,68,50,79,30,,13,,,,74,24,10,19,,,38,78,100,58,49,87,61,7,74,0,35,98,,57,79,68,,20,43,,100,17,48,33,,,55,33,27,,,,56,90,99,,89,,22,85,,,,,,6,29,,62,,88,22,72,90,,89,,,,75,99,,36,98,,17,30,,20,18,,,26,17,98,,,44,30,,84,57,70,34,,51,49,,34,,88,65,50,52,,59,,83,95,57,,13,,64,7,,32,,31,40,39,9,,33,,,32,,,34,,77,45,,,8,10,,25,,,72,,14,94,,,12,6,5,90,,91,,42,57,97,,11,93,27,91,81,72,,,,41,70,,,47,74,55,23,,41,54,,9,73,50,,38,,89,17,,22,70,30,67,81,64,,37,,,41,53,17,63,,6,54,46,,,58,13,,87,53,69,,37,,85,55,54,,11,70,51,89,86,,,,,20,,27,28,46,2,,97,,40,60,42,28,,12,73,56,35,,13,70,84,11,73,,0,,96,86,18,94,13,,,81,,,12,,,,,,,41,,48,88,,,73,,2,2,50,70,58,19,,,41,39,71,14,37,49,1,,34,,79,,,,,80,24,,18,27,,34,,45,76,53,,39,48,5,,56,90,,57,,61,16,,,86,10,,93,7,37,,,,,90,44,6,,4,82,72,,94,,53,82,83,55,0,,77,,,29,,100,,33,,48,,20,94,,74,,19,57,5,31,39,37,,,66,24,27,6,78,,43,84,97,13,17,5,,32,25,,,69
